GA_scaled,Command_index_scaled,GA90_scaled,Save_consistency_scaled,League_strength_scaled,Shot_stopping_index_scaled,PKatt_scaled,Adj_GA90_scaled,Starts_scaled,MP_scaled,Goals_prevented_scaled,Saves_per_90_scaled,Mins_per_match_scaled,L_scaled,90s_scaled,Experience_scaled,W_scaled,SoTA_scaled,CS_scaled,D_scaled,Adj_save%_scaled,Born_scaled,Min_scaled,Top_team_experience_scaled,Market_value_driver_scaled,Age_scaled,Shots_faced_per_90_scaled,PKA_scaled,Saves_scaled,Market_Value_Numeric,Log_Market_Value
0.38235294117647056,-0.5379619519717238,0.38709677419354815,0.30012051777392235,1.6507592190889404,-0.6386737206796469,-0.25,0.1532696493445697,0.18518518518518517,0.18518518518518517,-0.8970331588132598,0.11629231261794824,0.0,0.7,0.18518518518518517,0.2815921929961913,0.2,0.28306264501160094,0.0,-0.14285714285714285,0.2708671740867094,0.0,0.18518518518518517,1.0,0.6321787912822492,-0.16666666666666666,0.1818240412504025,0.0,0.2671232876712329,18000000.0,16.705882371415992
0.08823529411764706,-0.5615055373747505,0.1658986175115204,0.3756930775544561,-1.0,-0.41251459719183875,-0.25,0.5495013333892184,0.0,0.0,-0.5181306961411666,-0.11308191581736177,0.0,-0.1,0.0,-0.3979054450423014,0.3,0.04176334106728538,-0.14285714285714285,0.14285714285714285,-0.7301609336122195,-1.2857142857142858,0.0,0.0,-0.6332759489866824,1.5,-0.027521753142120832,0.0,0.02054794520547945,8000000.0,15.894952224644102
-0.4411764705882353,0.7955304958964,-1.2165898617511517,-0.4051169052131757,-1.0,0.4554252706075393,0.0,-1.440726115356477,-0.18518518518518517,-0.18518518518518517,0.44793484584060433,-0.9626736109850471,-4.794188861985519,-0.4,-0.2074074074074074,-0.19006796798582007,0.2,-0.3480278422273782,0.14285714285714285,0.0,0.11904797830633966,0.5714285714285714,-0.2074074074074074,0.0,-0.00934626633064951,-0.8333333333333334,-1.252350878543153,0.0,-0.3219178082191781,2500000.0,14.731801689838349
-0.5294117647058824,-0.09063382931420796,-0.608294930875576,0.39618681296041225,-1.0,0.027933691768261378,-0.5,-0.5650260379083707,-0.48148148148148145,-0.48148148148148145,-0.007756447547023468,-0.3779263857632873,0.0,-0.3,-0.48148148148148145,-0.4153626963687051,-0.4,-0.4779582366589327,-0.2857142857142857,-0.42857142857142855,-0.3968265943544667,0.14285714285714285,-0.48148148148148145,0.0,-0.5016602884936818,-0.16666666666666666,-0.5857772048555167,-0.3333333333333333,-0.4589041095890411,40000000.0,17.50439003707821
0.2647058823529412,-0.7412929168160489,0.33179723502304126,0.43960776678403335,-1.0,-0.266780439014295,0.5,0.788328627238703,0.1111111111111111,0.1111111111111111,-0.2105875509016867,0.1727626726498325,-1.0169491525423753,0.0,0.10370370370370373,0.2332312681724618,0.4,0.2088167053364269,-0.2857142857142857,0.2857142857142857,-0.5476207002091648,0.2857142857142857,0.1037037037037037,0.0,0.251873927906202,-0.5,0.23368033894396287,0.6666666666666666,0.19863013698630136,7000000.0,15.76142084987672
-0.5294117647058824,-0.9852900746292391,0.3133640552995389,-0.7084761566343483,-1.0,-0.47661959141986215,0.0,0.7617922612554265,-0.5555555555555556,-0.5555555555555556,-0.29552065154159324,-1.2765058373655331,0.0,-0.3,-0.5555555555555556,-0.6189482334997548,-0.7,-0.5522041763341067,-0.5714285714285714,-0.2857142857142857,-1.3254008251439184,-0.42857142857142855,-0.5555555555555556,0.0,-0.9856633014188287,0.3333333333333333,-0.8649049307122141,0.0,-0.5684931506849316,7000000.0,15.76142084987672
-0.7058823529411765,1.6986786613158549,-2.4516129032258056,-10.700605443553957,-1.0,1.0181162871476428,-0.5,-3.218662636235966,-0.6666666666666666,-0.6666666666666666,0.25402365716501785,2.4975278593639008,0.0,-0.5,-0.6666666666666666,-1.3805391606392092,-0.7,-0.617169373549884,-0.42857142857142855,-0.42857142857142855,1.9841329717723324,-0.7142857142857143,-0.6666666666666666,0.0,-1.4098710599870772,0.8333333333333334,0.8098614244279725,-0.3333333333333333,-0.5821917808219178,1500000.0,14.220976332738882
0.7941176470588235,0.5497339795406966,0.018433179723502315,-0.21694224702518403,-1.0,1.055433702121821,1.0,0.3372104055230119,0.7037037037037037,0.7037037037037037,2.3734729493891766,1.0787181989393009,0.0,1.3,0.7037037037037037,0.30800146947248735,0.4,1.1183294663573087,0.5714285714285714,0.7142857142857143,0.03968265943544655,0.7142857142857143,0.7037037037037037,0.0,0.8105938112268659,-0.8333333333333334,0.8539342232474508,1.0,1.2671232876712328,4000000.0,15.201805169084134
0.7941176470588235,1.2204059834346708,0.20276497695852505,0.3700238361080707,-1.0,-0.61533095658078,0.75,0.6025740653557712,0.6296296296296297,0.6296296296296297,-0.9616055846422294,-0.16024234960048914,-1.5536723163841943,1.2,0.6111111111111112,0.4785286010168827,0.4,0.6635730858468677,0.5714285714285714,0.5714285714285714,-0.7380974654993077,-0.5714285714285714,0.6111111111111112,0.0,0.6498323960307334,0.6666666666666666,-0.003933494619019643,0.3333333333333333,0.5821917808219178,30000000.0,17.216707972959764
0.29411764705882354,-0.3792326181255081,-0.4239631336405528,0.21722327071479652,-1.0,0.3554234759905207,0.0,-0.299662378075611,0.4444444444444444,0.4444444444444444,0.718247042854374,-0.006900031553327926,0.0,0.7,0.4444444444444444,0.4103381497195918,0.4,0.41299303944315546,0.42857142857142855,0.5714285714285714,-0.20634982906432206,0.14285714285714285,0.4444444444444444,0.0,0.6886900448518213,-0.16666666666666666,-0.24362063767633826,0.3333333333333333,0.4863013698630137,32000000.0,17.281246492014
